State FIPS Code,County FIPS Code,Postal Code,Name,Median Household Income,90% CI Lower Bound,90% CI Upper Bound
13,223,GA,Paulding County,"77,755","68,912","86,598"
13,225,GA,Peach County,"51,531","44,932","58,130"
13,227,GA,Pickens County,"69,781","64,406","75,156"
13,229,GA,Pierce County,"51,696","45,802","57,590"
13,231,GA,Pike County,"64,986","58,721","71,251"
13,233,GA,Polk County,"51,040","43,890","58,190"
13,235,GA,Pulaski County,"44,019","37,120","50,918"
13,237,GA,Putnam County,"56,104","48,079","64,129"
13,239,GA,Quitman County,"37,735","32,217","43,253"
13,241,GA,Rabun County,"53,038","45,665","60,411"
13,243,GA,Randolph County,"36,064","30,328","41,800"
13,245,GA,Richmond County,"43,942","39,978","47,906"
13,247,GA,Rockdale County,"61,332","55,993","66,671"
13,249,GA,Schley County,"53,163","45,409","60,917"
13,251,GA,Screven County,"44,061","37,250","50,872"
13,253,GA,Seminole County,"41,778","35,678","47,878"
13,255,GA,Spalding County,"51,019","44,987","57,051"
13,257,GA,Stephens County,"46,626","39,859","53,393"
13,259,GA,Stewart County,"40,205","36,237","44,173"
13,261,GA,Sumter County,"42,653","37,777","47,529"
13,263,GA,Talbot County,"44,458","38,721","50,195"
13,265,GA,Taliaferro County,"28,004","23,231","32,777"
13,267,GA,Tattnall County,"45,191","39,166","51,216"
13,269,GA,Taylor County,"38,783","32,545","45,021"
13,271,GA,Telfair County,"38,161","32,146","44,176"
13,273,GA,Terrell County,"39,433","34,554","44,312"
13,275,GA,Thomas County,"57,969","53,552","62,386"
13,277,GA,Tift County,"45,093","40,025","50,161"
13,279,GA,Toombs County,"42,165","36,332","47,998"
13,281,GA,Towns County,"43,640","39,724","47,556"
13,283,GA,Treutlen County,"40,834","34,550","47,118"
13,285,GA,Troup County,"51,799","45,232","58,366"
13,287,GA,Turner County,"46,042","41,546","50,538"
13,289,GA,Twiggs County,"46,444","39,303","53,585"
13,291,GA,Union County,"50,653","45,768","55,538"
13,293,GA,Upson County,"48,233","42,087","54,379"
13,295,GA,Walker County,"49,388","45,512","53,264"
13,297,GA,Walton County,"71,390","65,077","77,703"
13,299,GA,Ware County,"39,994","34,696","45,292"
13,301,GA,Warren County,"40,422","34,450","46,394"
13,303,GA,Washington County,"43,309","36,616","50,002"
13,305,GA,Wayne County,"48,885","41,732","56,038"
13,307,GA,Webster County,"45,381","38,215","52,547"
13,309,GA,Wheeler County,"36,671","30,879","42,463"
13,311,GA,White County,"58,831","51,063","66,599"
13,313,GA,Whitfield County,"56,249","50,440","62,058"
13,315,GA,Wilcox County,"40,856","38,438","43,274"
13,317,GA,Wilkes County,"42,071","36,007","48,135"
13,319,GA,Wilkinson County,"44,068","37,256","50,880"
13,321,GA,Worth County,"47,907","41,436","54,378"
15,000,HI,Hawaii,"86,878","84,749","89,007"
15,001,HI,Hawaii County,"70,313","64,956","75,670"
15,003,HI,Honolulu County,"89,584","86,715","92,453"
15,005,HI,Kalawao County,.,.,.
15,007,HI,Kauai County,"80,517","73,266","87,768"
15,009,HI,Maui County,"80,763","73,281","88,245"
16,000,ID,Idaho,"62,603","60,721","64,485"
16,001,ID,Ada County,"73,324","69,053","77,595"
16,003,ID,Adams County,"49,967","43,283","56,651"
16,005,ID,Bannock County,"54,538","48,171","60,905"
16,007,ID,Bear Lake County,"55,689","47,095","64,283"
16,009,ID,Benewah County,"53,014","45,479","60,549"
16,011,ID,Bingham County,"65,658","58,594","72,722"
16,013,ID,Blaine County,"76,301","68,695","83,907"
16,015,ID,Boise County,"55,583","48,206","62,960"
16,017,ID,Bonner County,"55,241","48,971","61,511"
16,019,ID,Bonneville County,"67,294","63,096","71,492"
16,021,ID,Boundary County,"52,193","44,656","59,730"
16,023,ID,Butte County,"52,081","43,757","60,405"
16,025,ID,Camas County,"59,409","50,177","68,641"
16,027,ID,Canyon County,"57,886","52,679","63,093"
16,029,ID,Caribou County,"63,719","54,104","73,334"
16,031,ID,Cassia County,"64,591","57,321","71,861"
16,033,ID,Clark County,"52,182","45,501","58,863"
16,035,ID,Clearwater County,"45,377","39,473","51,281"
16,037,ID,Custer County,"53,278","45,430","61,126"
16,039,ID,Elmore County,"49,450","43,257","55,643"
16,041,ID,Franklin County,"65,396","56,268","74,524"
16,043,ID,Fremont County,"58,658","51,911","65,405"
16,045,ID,Gem County,"60,526","55,989","65,063"
16,047,ID,Gooding County,"57,728","49,524","65,932"
16,049,ID,Idaho County,"51,201","44,841","57,561"
16,051,ID,Jefferson County,"66,806","57,597","76,015"
16,053,ID,Jerome County,"57,342","54,107","60,577"
16,055,ID,Kootenai County,"66,959","62,491","71,427"
16,057,ID,Latah County,"59,834","56,993","62,675"
16,059,ID,Lemhi County,"48,908","41,261","56,555"
16,061,ID,Lewis County,"52,255","45,869","58,641"
16,063,ID,Lincoln County,"58,806","50,383","67,229"
16,065,ID,Madison County,"53,727","47,453","60,001"
16,067,ID,Minidoka County,"56,022","47,665","64,379"
16,069,ID,Nez Perce County,"57,839","49,785","65,893"
16,071,ID,Oneida County,"69,357","63,322","75,392"
16,073,ID,Owyhee County,"53,910","47,426","60,394"
16,075,ID,Payette County,"60,177","52,236","68,118"
16,077,ID,Power County,"45,404","38,458","52,350"
16,079,ID,Shoshone County,"44,336","38,203","50,469"
16,081,ID,Teton County,"74,935","64,727","85,143"
16,083,ID,Twin Falls County,"54,995","48,767","61,223"
16,085,ID,Valley County,"62,600","53,018","72,182"
16,087,ID,Washington County,"49,186","42,097","56,275"
17,000,IL,Illinois,"71,243","70,627","71,859"
17,001,IL,Adams County,"57,434","52,093","62,775"
17,003,IL,Alexander County,"38,315","32,445","44,185"
17,005,IL,Bond County,"58,209","50,514","65,904"
17,007,IL,Boone County,"82,318","73,479","91,157"
17,009,IL,Brown County,"52,277","44,325","60,229"
17,011,IL,Bureau County,"57,728","52,035","63,421"
17,013,IL,Calhoun County,"61,648","53,021","70,275"
17,015,IL,Carroll County,"53,965","47,878","60,052"
17,017,IL,Cass County,"54,205","46,212","62,198"
17,019,IL,Champaign County,"64,387","59,627","69,147"
17,021,IL,Christian County,"56,656","49,796","63,516"
17,023,IL,Clark County,"59,633","52,198","67,068"
17,025,IL,Clay County,"59,602","55,434","63,770"
17,027,IL,Clinton County,"71,883","63,939","79,827"
17,029,IL,Coles County,"46,900","41,117","52,683"
17,031,IL,Cook County,"71,611","70,119","73,103"
17,033,IL,Crawford County,"57,632","50,400","64,864"
17,035,IL,Cumberland County,"68,683","58,785","78,581"
17,037,IL,DeKalb County,"68,546","61,478","75,614"
17,039,IL,De Witt County,"65,526","58,121","72,931"
17,041,IL,Douglas County,"63,003","54,990","71,016"
17,043,IL,DuPage County,"92,101","87,588","96,614"
17,045,IL,Edgar County,"52,668","45,814","59,522"
17,047,IL,Edwards County,"55,832","47,594","64,070"
17,049,IL,Effingham County,"65,172","57,156","73,188"
17,051,IL,Fayette County,"49,030","42,944","55,116"
17,053,IL,Ford County,"58,478","50,005","66,951"
17,055,IL,Franklin County,"49,834","46,313","53,355"
17,057,IL,Fulton County,"48,828","44,545","53,111"
17,059,IL,Gallatin County,"44,282","37,786","50,778"
17,061,IL,Greene County,"51,242","44,096","58,388"
17,063,IL,Grundy County,"74,935","68,842","81,028"
17,065,IL,Hamilton County,"49,302","41,965","56,639"
17,067,IL,Hancock County,"54,076","47,469","60,683"
17,069,IL,Hardin County,"39,674","33,667","45,681"
17,071,IL,Henderson County,"58,577","50,830","66,324"
17,073,IL,Henry County,"63,859","57,173","70,545"
17,075,IL,Iroquois County,"53,633","48,656","58,610"
17,077,IL,Jackson County,"45,608","41,254","49,962"
17,079,IL,Jasper County,"57,969","49,051","66,887"
17,081,IL,Jefferson County,"58,114","54,740","61,488"
17,083,IL,Jersey County,"69,341","61,158","77,524"
17,085,IL,Jo Daviess County,"56,446","51,306","61,586"
17,087,IL,Johnson County,"51,607","45,300","57,914"
17,089,IL,Kane County,"83,784","79,963","87,605"
17,091,IL,Kankakee County,"57,413","52,118","62,708"
17,093,IL,Kendall County,"97,263","90,574","103,952"
17,095,IL,Knox County,"52,881","46,367","59,395"
17,097,IL,Lake County,"100,325","96,897","103,753"
17,099,IL,La Salle County,"62,714","57,210","68,218"
17,101,IL,Lawrence County,"47,408","40,853","53,963"
17,103,IL,Lee County,"64,310","57,887","70,733"
17,105,IL,Livingston County,"66,274","60,119","72,429"
17,107,IL,Logan County,"65,255","60,757","69,753"
17,109,IL,McDonough County,"52,155","48,470","55,840"
17,111,IL,McHenry County,"89,730","81,837","97,623"
17,113,IL,McLean County,"71,919","67,324","76,514"
17,115,IL,Macon County,"57,601","53,349","61,853"
17,117,IL,Macoupin County,"53,312","49,751","56,873"
17,119,IL,Madison County,"63,903","60,385","67,421"
17,121,IL,Marion County,"52,019","46,375","57,663"
17,123,IL,Marshall County,"54,022","47,707","60,337"
17,125,IL,Mason County,"53,503","46,226","60,780"
17,127,IL,Massac County,"49,054","41,982","56,126"
17,129,IL,Menard County,"69,749","60,969","78,529"
17,131,IL,Mercer County,"62,857","55,409","70,305"
17,133,IL,Monroe County,"90,880","77,300","104,460"
17,135,IL,Montgomery County,"59,497","55,696","63,298"
17,137,IL,Morgan County,"54,764","47,737","61,791"
17,139,IL,Moultrie County,"61,022","54,792","67,252"
17,141,IL,Ogle County,"71,470","66,929","76,011"
17,143,IL,Peoria County,"53,506","50,442","56,570"
17,145,IL,Perry County,"55,132","47,867","62,397"
17,147,IL,Piatt County,"69,521","60,684","78,358"
17,149,IL,Pike County,"48,815","42,170","55,460"
17,151,IL,Pope County,"49,071","41,752","56,390"
17,153,IL,Pulaski County,"40,481","34,134","46,828"
17,155,IL,Putnam County,"70,070","60,444","79,696"
17,157,IL,Randolph County,"56,867","52,150","61,584"
17,159,IL,Richland County,"56,900","50,703","63,097"
17,161,IL,Rock Island County,"58,022","53,975","62,069"
17,163,IL,St. Clair County,"61,863","59,052","64,674"
17,165,IL,Saline County,"45,793","39,240","52,346"
17,167,IL,Sangamon County,"60,541","56,148","64,934"
17,169,IL,Schuyler County,"53,686","46,301","61,071"
17,171,IL,Scott County,"59,285","50,125","68,445"
17,173,IL,Shelby County,"64,508","59,796","69,220"
17,175,IL,Stark County,"54,219","45,780","62,658"
17,177,IL,Stephenson County,"57,952","52,028","63,876"
17,179,IL,Tazewell County,"69,874","63,407","76,341"
17,181,IL,Union County,"55,736","48,840","62,632"
17,183,IL,Vermilion County,"49,678","44,370","54,986"
17,185,IL,Wabash County,"56,190","47,599","64,781"
17,187,IL,Warren County,"57,964","49,448","66,480"
17,189,IL,Washington County,"69,386","60,989","77,783"
17,191,IL,Wayne County,"49,649","43,436","55,862"
17,193,IL,White County,"46,080","40,334","51,826"
17,195,IL,Whiteside County,"64,413","58,869","69,957"
17,197,IL,Will County,"90,349","87,230","93,468"
17,199,IL,Williamson County,"59,174","54,632","63,716"
17,201,IL,Winnebago County,"54,971","51,729","58,213"
17,203,IL,Woodford County,"72,980","64,178","81,782"
18,000,IN,Indiana,"60,794","60,097","61,491"
18,001,IN,Adams County,"58,602","50,231","66,973"
18,003,IN,Allen County,"61,039","58,621","63,457"
18,005,IN,Bartholomew County,"70,545","65,942","75,148"
18,007,IN,Benton County,"59,663","52,197","67,129"
18,009,IN,Blackford County,"49,105","41,877","56,333"
18,011,IN,Boone County,"92,302","86,773","97,831"
18,013,IN,Brown County,"70,930","62,456","79,404"
18,015,IN,Carroll County,"62,388","54,376","70,400"
18,017,IN,Cass County,"50,419","45,065","55,773"
18,019,IN,Clark County,"65,555","60,442","70,668"
18,021,IN,Clay County,"56,422","48,715","64,129"
18,023,IN,Clinton County,"59,503","54,262","64,744"
18,025,IN,Crawford County,"46,884","40,459","53,309"
18,027,IN,Daviess County,"53,101","47,358","58,844"
18,029,IN,Dearborn County,"73,459","65,964","80,954"
18,031,IN,Decatur County,"61,561","53,524","69,598"
18,033,IN,De Kalb County,"62,411","54,447","70,375"
18,035,IN,Delaware County,"46,612","43,380","49,844"
18,037,IN,Dubois County,"64,120","58,483","69,757"
18,039,IN,Elkhart County,"66,801","60,308","73,294"
18,041,IN,Fayette County,"53,616","48,361","58,871"
18,043,IN,Floyd County,"70,610","67,549","73,671"
18,045,IN,Fountain County,"55,627","51,113","60,141"
18,047,IN,Franklin County,"71,828","63,874","79,782"
18,049,IN,Fulton County,"55,895","47,411","64,379"
18,051,IN,Gibson County,"59,074","51,013","67,135"
18,053,IN,Grant County,"49,788","45,952","53,624"
18,055,IN,Greene County,"55,213","51,256","59,170"
18,057,IN,Hamilton County,"96,359","88,678","104,040"
18,059,IN,Hancock County,"77,916","69,622","86,210"
18,061,IN,Harrison County,"62,082","54,023","70,141"
18,063,IN,Hendricks County,"86,905","80,176","93,634"
18,065,IN,Henry County,"54,002","48,321","59,683"
18,067,IN,Howard County,"59,309","53,347","65,271"
18,069,IN,Huntington County,"59,252","53,208","65,296"
18,071,IN,Jackson County,"62,415","53,437","71,393"
18,073,IN,Jasper County,"70,662","65,354","75,970"
18,075,IN,Jay County,"42,504","39,891","45,117"
18,077,IN,Jefferson County,"55,588","48,896","62,280"
18,079,IN,Jennings County,"60,526","53,528","67,524"
18,081,IN,Johnson County,"76,868","69,810","83,926"
18,083,IN,Knox County,"44,842","40,260","49,424"
18,085,IN,Kosciusko County,"62,269","54,817","69,721"
18,087,IN,Lagrange County,"72,513","69,126","75,900"
18,089,IN,Lake County,"59,158","55,007","63,309"
18,091,IN,La Porte County,"63,999","58,712","69,286"
18,093,IN,Lawrence County,"63,904","59,056","68,752"
18,095,IN,Madison County,"51,718","48,598","54,838"
18,097,IN,Marion County,"56,185","52,663","59,707"
18,099,IN,Marshall County,"57,657","51,932","63,382"
18,101,IN,Martin County,"46,486","43,427","49,545"
18,103,IN,Miami County,"54,439","48,444","60,434"
18,105,IN,Monroe County,"61,808","57,570","66,046"
18,107,IN,Montgomery County,"58,867","51,434","66,300"
18,109,IN,Morgan County,"67,004","61,476","72,532"
18,111,IN,Newton County,"59,246","51,154","67,338"
18,113,IN,Noble County,"62,173","56,087","68,259"
18,115,IN,Ohio County,"63,210","53,395","73,025"
18,117,IN,Orange County,"52,029","45,024","59,034"
18,119,IN,Owen County,"53,893","46,260","61,526"
18,121,IN,Parke County,"54,125","47,549","60,701"
18,123,IN,Perry County,"44,011","39,218","48,804"
18,125,IN,Pike County,"58,220","51,230","65,210"
18,127,IN,Porter County,"78,732","71,764","85,700"
18,129,IN,Posey County,"63,801","56,634","70,968"
18,131,IN,Pulaski County,"52,609","45,759","59,459"
18,133,IN,Putnam County,"66,613","60,730","72,496"
18,135,IN,Randolph County,"67,178","62,786","71,570"
18,137,IN,Ripley County,"58,849","53,119","64,579"
18,139,IN,Rush County,"67,318","62,719","71,917"
18,141,IN,St. Joseph County,"60,070","56,809","63,331"
18,143,IN,Scott County,"59,286","56,032","62,540"
18,145,IN,Shelby County,"59,252","53,201","65,303"
18,147,IN,Spencer County,"66,667","58,335","74,999"
18,149,IN,Starke County,"51,996","44,753","59,239"
18,151,IN,Steuben County,"62,273","55,674","68,872"
18,153,IN,Sullivan County,"45,227","39,754","50,700"
18,155,IN,Switzerland County,"55,618","47,356","63,880"
18,157,IN,Tippecanoe County,"52,806","48,659","56,953"
18,159,IN,Tipton County,"76,368","68,832","83,904"
18,161,IN,Union County,"59,098","51,083","67,113"
18,163,IN,Vanderburgh County,"49,482","46,375","52,589"
18,165,IN,Vermillion County,"52,433","45,319","59,547"
18,167,IN,Vigo County,"45,897","40,387","51,407"
18,169,IN,Wabash County,"55,750","49,603","61,897"
18,171,IN,Warren County,"68,135","58,899","77,371"
18,173,IN,Warrick County,"82,453","75,539","89,367"
18,175,IN,Washington County,"49,494","44,912","54,076"
18,177,IN,Wayne County,"49,798","44,342","55,254"
18,179,IN,Wells County,"66,597","58,722","74,472"
18,181,IN,White County,"57,787","53,286","62,288"
18,183,IN,Whitley County,"61,841","59,758","63,924"
19,000,IA,Iowa,"62,362","61,290","63,434"
19,001,IA,Adair County,"55,265","48,799","61,731"
19,003,IA,Adams County,"56,291","48,586","63,996"
19,005,IA,Allamakee County,"55,320","48,309","62,331"
19,007,IA,Appanoose County,"49,737","43,339","56,135"
19,009,IA,Audubon County,"56,338","47,791","64,885"
19,011,IA,Benton County,"72,308","64,599","80,017"
19,013,IA,Black Hawk County,"56,091","52,861","59,321"
19,015,IA,Boone County,"70,656","62,662","78,650"
19,017,IA,Bremer County,"74,596","67,955","81,237"
19,019,IA,Buchanan County,"66,852","60,049","73,655"
19,021,IA,Buena Vista County,"61,189","52,871","69,507"
19,023,IA,Butler County,"54,822","48,444","61,200"
19,025,IA,Calhoun County,"62,000","55,302","68,698"
19,027,IA,Carroll County,"61,701","57,089","66,313"
19,029,IA,Cass County,"55,301","47,548","63,054"
19,031,IA,Cedar County,"68,592","63,495","73,689"
19,033,IA,Cerro Gordo County,"57,659","51,520","63,798"
19,035,IA,Cherokee County,"61,360","52,177","70,543"
19,037,IA,Chickasaw County,"63,869","55,578","72,160"
19,039,IA,Clarke County,"69,923","64,797","75,049"
19,041,IA,Clay County,"59,940","51,007","68,873"
19,043,IA,Clayton County,"56,256","48,396","64,116"
19,045,IA,Clinton County,"56,017","49,062","62,972"
19,047,IA,Crawford County,"56,707","49,375","64,039"
19,049,IA,Dallas County,"92,025","81,736","102,314"
19,051,IA,Davis County,"57,225","48,724","65,726"
19,053,IA,Decatur County,"46,373","39,483","53,263"
19,055,IA,Delaware County,"66,364","60,025","72,703"
19,057,IA,Des Moines County,"55,153","48,312","61,994"
19,059,IA,Dickinson County,"67,477","58,332","76,622"
19,061,IA,Dubuque County,"65,986","60,698","71,274"
19,063,IA,Emmet County,"57,652","52,501","62,803"
19,065,IA,Fayette County,"53,254","47,316","59,192"
19,067,IA,Floyd County,"60,790","52,809","68,771"
19,069,IA,Franklin County,"59,596","50,939","68,253"
19,071,IA,Fremont County,"62,234","54,728","69,740"
19,073,IA,Greene County,"54,857","47,674","62,040"
19,075,IA,Grundy County,"71,837","65,422","78,252"
19,077,IA,Guthrie County,"65,344","56,267","74,421"
19,079,IA,Hamilton County,"61,650","53,459","69,841"
19,081,IA,Hancock County,"58,053","51,964","64,142"
19,083,IA,Hardin County,"58,502","51,537","65,467"
19,085,IA,Harrison County,"63,118","56,926","69,310"
19,087,IA,Henry County,"56,260","50,802","61,718"
19,089,IA,Howard County,"60,034","52,811","67,257"
19,091,IA,Humboldt County,"62,071","53,380","70,762"
19,093,IA,Ida County,"56,096","47,569","64,623"
19,095,IA,Iowa County,"67,820","59,761","75,879"
19,097,IA,Jackson County,"61,538","56,357","66,719"
19,099,IA,Jasper County,"63,458","59,348","67,568"
19,101,IA,Jefferson County,"52,830","45,077","60,583"
19,103,IA,Johnson County,"68,790","63,073","74,507"
19,105,IA,Jones County,"61,736","52,588","70,884"
19,107,IA,Keokuk County,"54,790","47,355","62,225"
19,109,IA,Kossuth County,"65,006","58,069","71,943"
19,111,IA,Lee County,"58,619","53,259","63,979"
19,113,IA,Linn County,"69,559","65,424","73,694"
19,115,IA,Louisa County,"72,404","66,132","78,676"
19,117,IA,Lucas County,"48,662","42,085","55,239"
19,119,IA,Lyon County,"67,280","59,354","75,206"
19,121,IA,Madison County,"75,563","65,927","85,199"
19,123,IA,Mahaska County,"59,704","52,567","66,841"
19,125,IA,Marion County,"64,327","56,852","71,802"
19,127,IA,Marshall County,"64,341","57,540","71,142"
19,129,IA,Mills County,"76,010","68,092","83,928"
19,131,IA,Mitchell County,"67,127","57,611","76,643"
19,133,IA,Monona County,"58,079","53,942","62,216"
19,135,IA,Monroe County,"58,297","49,295","67,299"
19,137,IA,Montgomery County,"54,767","46,897","62,637"
19,139,IA,Muscatine County,"62,877","56,290","69,464"
19,141,IA,O'Brien County,"63,559","55,146","71,972"
19,143,IA,Osceola County,"63,695","54,950","72,440"
19,145,IA,Page County,"52,739","46,696","58,782"
19,147,IA,Palo Alto County,"63,164","56,023","70,305"
19,149,IA,Plymouth County,"72,261","65,958","78,564"
19,151,IA,Pocahontas County,"56,360","49,102","63,618"
19,153,IA,Polk County,"67,821","64,364","71,278"
19,155,IA,Pottawattamie County,"61,607","55,854","67,360"
19,157,IA,Poweshiek County,"60,023","51,575","68,471"
19,159,IA,Ringgold County,"53,466","45,932","61,000"
19,161,IA,Sac County,"54,107","47,400","60,814"
19,163,IA,Scott County,"67,038","63,005","71,071"
19,165,IA,Shelby County,"54,234","49,688","58,780"
19,167,IA,Sioux County,"74,868","67,857","81,879"
19,169,IA,Story County,"61,341","54,451","68,231"
19,171,IA,Tama County,"58,329","52,580","64,078"
19,173,IA,Taylor County,"70,519","66,782","74,256"
19,175,IA,Union County,"48,862","42,096","55,628"
19,177,IA,Van Buren County,"51,908","45,152","58,664"
19,179,IA,Wapello County,"49,060","44,503","53,617"
19,181,IA,Warren County,"82,206","76,370","88,042"
19,183,IA,Washington County,"65,061","60,655","69,467"
19,185,IA,Wayne County,"52,016","45,484","58,548"
19,187,IA,Webster County,"58,355","55,427","61,283"
19,189,IA,Winnebago County,"52,706","47,506","57,906"
19,191,IA,Winneshiek County,"61,813","54,321","69,305"
19,193,IA,Woodbury County,"60,553","55,077","66,029"
19,195,IA,Worth County,"54,474","47,149","61,799"
19,197,IA,Wright County,"57,133","48,469","65,797"
20,000,KS,Kansas,"63,214","61,782","64,646"
20,001,KS,Allen County,"48,616","41,669","55,563"
20,003,KS,Anderson County,"53,936","45,584","62,288"
20,005,KS,Atchison County,"56,691","49,427","63,955"
20,007,KS,Barber County,"52,749","46,295","59,203"
20,009,KS,Barton County,"51,149","44,795","57,503"
20,011,KS,Bourbon County,"49,821","42,339","57,303"
20,013,KS,Brown County,"49,483","45,485","53,481"
20,015,KS,Butler County,"71,827","64,946","78,708"
20,017,KS,Chase County,"57,338","49,103","65,573"
20,019,KS,Chautauqua County,"43,155","36,868","49,442"
20,021,KS,Cherokee County,"48,336","41,178","55,494"
20,023,KS,Cheyenne County,"50,623","42,978","58,268"
20,025,KS,Clark County,"58,365","49,509","67,221"
20,027,KS,Clay County,"53,119","46,778","59,460"
20,029,KS,Cloud County,"55,001","49,697","60,305"
20,031,KS,Coffey County,"59,142","50,944","67,340"
20,033,KS,Comanche County,"49,314","41,751","56,877"
20,035,KS,Cowley County,"51,398","48,011","54,785"
20,037,KS,Crawford County,"46,714","42,027","51,401"
20,039,KS,Decatur County,"48,189","40,849","55,529"
20,041,KS,Dickinson County,"56,755","49,665","63,845"
20,043,KS,Doniphan County,"57,012","48,934","65,090"
20,045,KS,Douglas County,"65,149","57,566","72,732"
20,047,KS,Edwards County,"51,756","44,098","59,414"
20,049,KS,Elk County,"45,974","39,291","52,657"
20,051,KS,Ellis County,"55,505","50,333","60,677"
20,053,KS,Ellsworth County,"53,443","50,544","56,342"
20,055,KS,Finney County,"65,023","57,723","72,323"
20,057,KS,Ford County,"54,442","48,924","59,960"
20,059,KS,Franklin County,"60,899","52,396","69,402"
20,061,KS,Geary County,"50,102","44,581","55,623"
20,063,KS,Gove County,"57,676","49,763","65,589"
20,065,KS,Graham County,"47,104","40,244","53,964"
20,067,KS,Grant County,"67,764","57,343","78,185"
20,069,KS,Gray County,"72,095","61,833","82,357"
20,071,KS,Greeley County,"66,089","56,167","76,011"
20,073,KS,Greenwood County,"50,399","44,681","56,117"
20,075,KS,Hamilton County,"61,342","51,885","70,799"
20,077,KS,Harper County,"48,275","42,260","54,290"
20,079,KS,Harvey County,"63,861","57,536","70,186"
20,081,KS,Haskell County,"66,053","56,265","75,841"
20,083,KS,Hodgeman County,"60,414","51,975","68,853"
20,085,KS,Jackson County,"57,871","52,530","63,212"
20,087,KS,Jefferson County,"63,712","56,717","70,707"
20,089,KS,Jewell County,"46,688","41,383","51,993"
20,091,KS,Johnson County,"91,799","88,606","94,992"
20,093,KS,Kearny County,"66,713","56,452","76,974"
20,095,KS,Kingman County,"58,678","50,892","66,464"
20,097,KS,Kiowa County,"56,664","50,068","63,260"
20,099,KS,Labette County,"50,222","44,746","55,698"
20,101,KS,Lane County,"60,530","51,107","69,953"
20,103,KS,Leavenworth County,"76,429","68,692","84,166"
20,105,KS,Lincoln County,"50,231","42,735","57,727"
20,107,KS,Linn County,"55,006","46,753","63,259"
20,109,KS,Logan County,"56,833","48,324","65,342"
20,111,KS,Lyon County,"56,290","50,904","61,676"
20,113,KS,McPherson County,"68,904","61,381","76,427"
20,115,KS,Marion County,"53,709","48,979","58,439"
20,117,KS,Marshall County,"56,429","48,982","63,876"
20,119,KS,Meade County,"52,590","45,306","59,874"
20,121,KS,Miami County,"78,717","69,957","87,477"
20,123,KS,Mitchell County,"53,745","47,991","59,499"
20,125,KS,Montgomery County,"44,071","38,708","49,434"
20,127,KS,Morris County,"53,793","46,457","61,129"
20,129,KS,Morton County,"56,878","47,869","65,887"
20,131,KS,Nemaha County,"62,744","53,995","71,493"
20,133,KS,Neosho County,"56,085","50,170","62,000"
20,135,KS,Ness County,"55,311","46,843","63,779"
20,137,KS,Norton County,"47,512","40,509","54,515"
20,139,KS,Osage County,"55,287","50,104","60,470"
20,141,KS,Osborne County,"47,811","42,063","53,559"
20,143,KS,Ottawa County,"60,560","52,584","68,536"
20,145,KS,Pawnee County,"53,821","48,091","59,551"
20,147,KS,Phillips County,"56,047","48,098","63,996"
20,149,KS,Pottawatomie County,"75,476","64,560","86,392"
20,151,KS,Pratt County,"62,958","55,736","70,180"
20,153,KS,Rawlins County,"54,417","46,687","62,147"
20,155,KS,Reno County,"57,611","53,365","61,857"
20,157,KS,Republic County,"52,537","45,503","59,571"
20,159,KS,Rice County,"59,659","53,006","66,312"
20,161,KS,Riley County,"56,333","50,786","61,880"
20,163,KS,Rooks County,"51,376","43,801","58,951"
20,165,KS,Rush County,"50,673","42,813","58,533"
20,167,KS,Russell County,"56,536","52,367","60,705"
20,169,KS,Saline County,"56,928","51,548","62,308"
20,171,KS,Scott County,"68,514","57,859","79,169"
20,173,KS,Sedgwick County,"59,789","57,210","62,368"
20,175,KS,Seward County,"54,330","48,654","60,006"
20,177,KS,Shawnee County,"56,191","50,493","61,889"
20,179,KS,Sheridan County,"58,186","49,325","67,047"
20,181,KS,Sherman County,"52,718","44,974","60,462"
20,183,KS,Smith County,"49,114","42,585","55,643"
20,185,KS,Stafford County,"55,004","46,923","63,085"
20,187,KS,Stanton County,"68,439","58,090","78,788"
20,189,KS,Stevens County,"66,592","56,414","76,770"
20,191,KS,Sumner County,"56,609","50,432","62,786"
20,193,KS,Thomas County,"65,158","56,459","73,857"
20,195,KS,Trego County,"60,246","52,640","67,852"
20,197,KS,Wabaunsee County,"64,886","55,378","74,394"
20,199,KS,Wallace County,"57,386","48,362","66,410"
20,201,KS,Washington County,"51,751","48,213","55,289"
20,203,KS,Wichita County,"61,326","51,717","70,935"
20,205,KS,Wilson County,"50,472","43,312","57,632"
20,207,KS,Woodson County,"45,357","38,746","51,968"
20,209,KS,Wyandotte County,"52,223","48,561","55,885"
21,000,KY,Kentucky,"54,074","53,239","54,909"
21,001,KY,Adair County,"42,429","36,656","48,202"
21,003,KY,Allen County,"49,980","42,565","57,395"
21,005,KY,Anderson County,"65,443","56,665","74,221"
21,007,KY,Ballard County,"48,623","41,954","55,292"
21,009,KY,Barren County,"45,298","39,972","50,624"
21,011,KY,Bath County,"41,778","35,729","47,827"
21,013,KY,Bell County,"30,202","25,924","34,480"
21,015,KY,Boone County,"82,393","76,769","88,017"
21,017,KY,Bourbon County,"52,368","46,363","58,373"
21,019,KY,Boyd County,"54,694","49,747","59,641"
21,021,KY,Boyle County,"53,374","45,727","61,021"
21,023,KY,Bracken County,"55,112","47,261","62,963"
21,025,KY,Breathitt County,"33,852","29,138","38,566"
21,027,KY,Breckinridge County,"50,292","43,077","57,507"
